0, 0, 0
11, 11, 3
23, 23, 7
34, 34, 10
46, 46, 14
57, 57, 17
69, 69, 21
80, 80, 24
92, 92, 28
103, 103, 31
115, 115, 35
126, 126, 38
138, 138, 42
149, 149, 45
161, 161, 49
172, 172, 52
184, 184, 56
195, 195, 59
207, 207, 63
218, 218, 66
230, 230, 70
241, 241, 73
253, 253, 77
264, 264, 80
276, 276, 84
287, 287, 87
299, 299, 91
310, 310, 94
322, 322, 98
333, 333, 101
345, 345, 105
356, 356, 108
368, 368, 112
380, 380, 115
391, 391, 119
403, 403, 122
414, 414, 126
426, 426, 129
437, 437, 133
449, 449, 136
460, 460, 140
472, 472, 143
483, 483, 147
495, 495, 150
506, 506, 154
518, 518, 157
529, 529, 161
541, 541, 164
552, 552, 168
564, 564, 171
575, 575, 175
587, 587, 178
598, 598, 182
610, 610, 185
621, 621, 189
633, 633, 192
644, 644, 196
656, 656, 199
667, 667, 203
679, 679, 206
690, 690, 210
702, 702, 213
713, 713, 217
725, 725, 220
737, 737, 224
748, 748, 227
760, 760, 231
771, 771, 234
783, 783, 238
794, 794, 241
806, 806, 245
817, 817, 248
829, 829, 252
840, 840, 255
852, 852, 259
863, 863, 262
875, 875, 266
886, 886, 269
898, 898, 273
909, 909, 276
920, 921, 280
932, 932, 283
943, 944, 287
955, 955, 290
966, 966, 294
978, 978, 297
989, 989, 301
1001, 1001, 304
1012, 1012, 308
1024, 1024, 311
1035, 1035, 315
1047, 1047, 318
1058, 1058, 322
1070, 1070, 325
1081, 1081, 329
1093, 1093, 332
1104, 1104, 336
1116, 1116, 339
1127, 1127, 343
1139, 1139, 346
1150, 1150, 350
1162, 1162, 353
1173, 1173, 357
1185, 1185, 360
1196, 1196, 364
1208, 1208, 367
1219, 1219, 371
1231, 1231, 374
1242, 1242, 378
1254, 1254, 381
1265, 1265, 385
1277, 1277, 388
1288, 1288, 392
1300, 1300, 395
1311, 1311, 399
1323, 1323, 402
1334, 1334, 406
1346, 1346, 409
1357, 1357, 413
1369, 1369, 416
1380, 1380, 420
1392, 1392, 423
1403, 1403, 427
1415, 1415, 430
1426, 1426, 434
1438, 1438, 437
1449, 1449, 441
1461, 1461, 444
1473, 1473, 448
1484, 1484, 452
1496, 1496, 457
1508, 1508, 464
1521, 1520, 471
1533, 1532, 480
1546, 1544, 490
1559, 1557, 501
1572, 1569, 514
1585, 1582, 527
1599, 1594, 541
1612, 1607, 556
1626, 1620, 572
1640, 1633, 589
1654, 1646, 607
1669, 1660, 625
1683, 1673, 645
1698, 1687, 665
1713, 1700, 686
1727, 1714, 707
1742, 1727, 729
1758, 1741, 752
1773, 1755, 776
1788, 1769, 799
1803, 1783, 824
1819, 1797, 849
1835, 1811, 874
1850, 1826, 900
1866, 1840, 926
1882, 1854, 953
1898, 1869, 980
1914, 1883, 1007
1930, 1898, 1035
1946, 1912, 1062
1962, 1927, 1090
1978, 1941, 1118
1994, 1956, 1147
2010, 1971, 1175
2026, 1985, 1203
2043, 2000, 1232
2059, 2015, 1260
2075, 2030, 1289
2091, 2045, 1317
2107, 2059, 1345
2123, 2074, 1373
2140, 2089, 1401
2156, 2104, 1429
2172, 2119, 1456
2188, 2134, 1484
2204, 2149, 1511
2220, 2163, 1537
2235, 2178, 1564
2251, 2193, 1589
2267, 2208, 1615
2283, 2223, 1640
2298, 2238, 1664
2314, 2252, 1688
2329, 2267, 1712
2344, 2282, 1735
2359, 2297, 1757
2375, 2311, 1778
2389, 2326, 1799
2404, 2340, 1819
2419, 2355, 1839
2434, 2370, 1858
2448, 2384, 1876
2462, 2398, 1894
2476, 2413, 1912
2490, 2427, 1930
2504, 2441, 1948
2518, 2455, 1966
2532, 2470, 1984
2546, 2484, 2002
2559, 2498, 2020
2573, 2512, 2038
2586, 2526, 2056
2600, 2540, 2073
2613, 2554, 2091
2626, 2568, 2109
2640, 2582, 2127
2653, 2596, 2145
2666, 2610, 2162
2679, 2624, 2180
2692, 2638, 2198
2705, 2652, 2215
2718, 2666, 2233
2731, 2680, 2251
2744, 2694, 2269
2757, 2708, 2286
2770, 2722, 2304
2783, 2736, 2322
2796, 2750, 2339
2809, 2764, 2357
2822, 2779, 2375
2835, 2793, 2392
2849, 2807, 2410
2862, 2822, 2428
2875, 2836, 2445
2888, 2851, 2463
2901, 2865, 2481
2915, 2880, 2499
2928, 2894, 2516
2941, 2909, 2534
2955, 2924, 2552
2969, 2939, 2570
2982, 2954, 2588
2996, 2969, 2606
3010, 2984, 2624
3024, 2999, 2642
3038, 3015, 2660
3052, 3030, 2678
3066, 3046, 2696
3081, 3062, 2714
3095, 3077, 2732
3110, 3093, 2750
3125, 3109, 2768
3139, 3126, 2787
3154, 3142, 2805
3170, 3158, 2823
3185, 3175, 2842
3200, 3192, 2860
3216, 3208, 2879
3232, 3225, 2898
3248, 3242, 2916
3264, 3260, 2935
3280, 3277, 2954
3297, 3295, 2973
3314, 3313, 2992
3331, 3331, 3011
3348, 3349, 3030
3365, 3367, 3049
3382, 3385, 3068
3399, 3403, 3087
3416, 3421, 3106
3433, 3439, 3125
3450, 3457, 3144
3467, 3475, 3163
3484, 3493, 3182
3501, 3511, 3201
3518, 3529, 3220
3535, 3547, 3239
3552, 3565, 3258
3569, 3583, 3277
3586, 3601, 3296
3603, 3619, 3315
3620, 3637, 3334
3637, 3655, 3353
3654, 3673, 3372
3671, 3691, 3391
3688, 3709, 3410
3705, 3727, 3429
3722, 3745, 3448
3739, 3763, 3467
3756, 3781, 3486
3773, 3799, 3505
3790, 3817, 3524
3807, 3835, 3543
3824, 3853, 3562
3841, 3871, 3581
3858, 3889, 3600
3875, 3907, 3619
3892, 3925, 3638
3909, 3943, 3657
3926, 3961, 3676
3943, 3979, 3695
3960, 3997, 3714
3977, 4015, 3733
3994, 4033, 3752
4011, 4051, 3771
4028, 4069, 3790
4045, 4087, 3809
4062, 4105, 3828
4079, 4123, 3847
4096, 4141, 3866
4113, 4159, 3885
4130, 4177, 3904
4147, 4195, 3923
4164, 4213, 3942
4181, 4231, 3961
4198, 4249, 3980
4215, 4267, 3999
4232, 4285, 4018
4249, 4303, 4037
4266, 4321, 4056
4283, 4339, 4075
4300, 4357, 4094
4317, 4375, 4113
4334, 4393, 4132
4351, 4411, 4151
4368, 4429, 4170
4385, 4447, 4189
4402, 4465, 4208
4420, 4484, 4228
4437, 4502, 4247
4454, 4520, 4266
4471, 4538, 4285
4488, 4556, 4304
4505, 4574, 4323
4522, 4592, 4342
4539, 4610, 4361
4556, 4628, 4380
4573, 4646, 4399
4590, 4664, 4418
4607, 4682, 4437
4624, 4700, 4456
4641, 4718, 4475
4658, 4736, 4494
4675, 4754, 4513
4692, 4772, 4532
4709, 4790, 4551
4726, 4808, 4570
4743, 4826, 4589
4760, 4844, 4608
4777, 4862, 4627
4794, 4880, 4646
4811, 4898, 4665
4828, 4916, 4684
4845, 4934, 4703
4862, 4952, 4722
4879, 4970, 4741
4896, 4988, 4760
4913, 5006, 4779
4930, 5024, 4798
4947, 5042, 4817
4964, 5060, 4836
4981, 5078, 4855
4998, 5096, 4874
5015, 5114, 4893
5032, 5132, 4912
5049, 5150, 4931
5066, 5168, 4950
5083, 5186, 4969
5100, 5204, 4988
5117, 5222, 5007
5134, 5240, 5026
5151, 5258, 5045
5168, 5276, 5064
5185, 5294, 5083
5202, 5312, 5102
5219, 5330, 5121
5236, 5348, 5140
5253, 5366, 5159
5270, 5384, 5178
5287, 5402, 5197
5304, 5420, 5216
5321, 5438, 5235
5338, 5456, 5254
5355, 5474, 5273
5372, 5492, 5292
5389, 5510, 5311
5406, 5528, 5330
5423, 5546, 5349
5440, 5564, 5368
5457, 5582, 5387
5474, 5600, 5406
5491, 5618, 5425
5509, 5637, 5445
5526, 5655, 5464
5543, 5673, 5483
5561, 5691, 5502
5579, 5710, 5522
5597, 5728, 5541
5615, 5747, 5561
5634, 5766, 5581
5652, 5785, 5601
5671, 5804, 5621
5690, 5823, 5642
5710, 5843, 5662
5729, 5862, 5682
5749, 5882, 5703
5769, 5901, 5724
5789, 5921, 5744
5809, 5941, 5765
5829, 5961, 5786
5849, 5981, 5807
5870, 6001, 5828
5890, 6021, 5850
5911, 6041, 5871
5932, 6061, 5892
5953, 6082, 5913
5974, 6102, 5935
5995, 6123, 5956
6016, 6143, 5978
6037, 6164, 5999
6058, 6184, 6021
6080, 6205, 6043
6101, 6225, 6064
6122, 6246, 6086
6143, 6267, 6108
6165, 6288, 6130
6186, 6308, 6151
6208, 6329, 6173
6229, 6350, 6195
6250, 6371, 6217
6272, 6391, 6238
6293, 6412, 6260
6314, 6433, 6282
6335, 6454, 6304
6356, 6474, 6325
6377, 6495, 6347
6398, 6516, 6369
6419, 6536, 6391
6440, 6557, 6412
6461, 6578, 6434
6481, 6598, 6455
6502, 6619, 6477
6522, 6639, 6498
6542, 6659, 6520
6563, 6680, 6541
6583, 6700, 6562
6602, 6720, 6583
6622, 6741, 6604
6641, 6761, 6625
6661, 6781, 6646
6680, 6801, 6667
6699, 6821, 6688
6718, 6840, 6709
6736, 6860, 6729
6755, 6880, 6750
6773, 6899, 6770
6791, 6919, 6791
6808, 6938, 6811
6826, 6957, 6831
6844, 6976, 6851
6861, 6996, 6872
6879, 7015, 6892
6896, 7034, 6912
6913, 7054, 6932
6931, 7073, 6953
6948, 7092, 6973
6965, 7111, 6993
6983, 7131, 7013
7000, 7150, 7034
7017, 7169, 7054
7034, 7188, 7074
7051, 7207, 7094
7068, 7227, 7115
7085, 7246, 7135
7102, 7265, 7155
7119, 7284, 7175
7136, 7303, 7195
7153, 7322, 7215
7170, 7341, 7235
7187, 7360, 7255
7203, 7379, 7275
7220, 7399, 7295
7237, 7418, 7315
7254, 7437, 7335
7271, 7456, 7354
7287, 7475, 7374
7304, 7494, 7394
7321, 7513, 7413
7338, 7532, 7433
7354, 7551, 7452
7371, 7570, 7471
7388, 7589, 7491
7404, 7608, 7510
7421, 7627, 7529
7438, 7646, 7548
7455, 7664, 7567
7471, 7683, 7586
7488, 7702, 7605
7505, 7721, 7624
7522, 7740, 7642
7538, 7759, 7661
7555, 7778, 7679
7572, 7797, 7698
7589, 7816, 7716
7606, 7835, 7734
7623, 7853, 7752
7639, 7872, 7770
7656, 7891, 7788
7673, 7910, 7805
7690, 7929, 7823
7707, 7948, 7840
7724, 7966, 7858
7741, 7985, 7875
7759, 8004, 7892
7776, 8023, 7909
7793, 8042, 7926
7810, 8060, 7942
7827, 8079, 7959
7845, 8098, 7975
7862, 8117, 7991
7880, 8136, 8008
7897, 8154, 8024
7915, 8173, 8040
7933, 8192, 8056
7950, 8210, 8072
7969, 8229, 8088
7987, 8248, 8104
8005, 8266, 8120
8024, 8285, 8136
8042, 8304, 8152
8061, 8322, 8168
8080, 8341, 8184
8098, 8359, 8200
8117, 8378, 8216
8136, 8396, 8232
8155, 8415, 8248
8174, 8433, 8264
8194, 8452, 8280
8213, 8470, 8296
8232, 8489, 8312
8251, 8507, 8328
8271, 8526, 8344
8290, 8544, 8360
8309, 8562, 8376
8329, 8581, 8392
8348, 8599, 8408
8367, 8617, 8424
8387, 8635, 8440
8406, 8653, 8456
8425, 8672, 8472
8445, 8690, 8488
8464, 8708, 8504
8483, 8726, 8520
8502, 8744, 8536
8521, 8762, 8552
8540, 8780, 8568
8559, 8798, 8584
8578, 8816, 8600
8597, 8834, 8616
8615, 8852, 8632
8634, 8870, 8648
8652, 8888, 8664
8671, 8905, 8680
8689, 8923, 8696
8707, 8941, 8712
8725, 8959, 8728
8743, 8976, 8744
8760, 8994, 8760
8778, 9011, 8776
8795, 9029, 8792
8813, 9047, 8808
8830, 9064, 8824
8846, 9082, 8840
8863, 9099, 8856
8880, 9116, 8872
8896, 9134, 8888
8912, 9151, 8904
8928, 9168, 8920
8944, 9186, 8936
8959, 9203, 8952
8974, 9220, 8968
8989, 9237, 8984
9004, 9254, 9000
9018, 9271, 9016
9033, 9289, 9033
9047, 9305, 9049
9061, 9322, 9065
9075, 9339, 9081
9089, 9356, 9097
9103, 9372, 9113
9117, 9389, 9129
9131, 9405, 9145
9145, 9422, 9161
9159, 9438, 9177
9173, 9454, 9193
9187, 9470, 9209
9201, 9486, 9225
9215, 9502, 9241
9229, 9518, 9257
9243, 9534, 9273
9257, 9549, 9289
9271, 9565, 9305
9285, 9580, 9321
9299, 9596, 9337
9313, 9611, 9353
9327, 9627, 9369
9341, 9642, 9385
9355, 9657, 9401
9370, 9672, 9417
9384, 9688, 9433
9398, 9703, 9449
9412, 9718, 9465
9426, 9733, 9481
9440, 9747, 9497
9454, 9762, 9513
9468, 9777, 9529
9482, 9792, 9545
9496, 9807, 9561
9510, 9821, 9577
9524, 9836, 9593
9538, 9850, 9609
9552, 9865, 9625
9566, 9879, 9641
9580, 9894, 9657
9594, 9908, 9673
9608, 9923, 9689
9622, 9937, 9705
9636, 9952, 9721
9650, 9966, 9737
9664, 9980, 9753
9678, 9994, 9769
9692, 10009, 9785
9706, 10023, 9801
9720, 10037, 9817
9734, 10051, 9833
9747, 10066, 9849
9761, 10080, 9865
9775, 10094, 9881
9789, 10108, 9897
9803, 10122, 9913
9817, 10136, 9929
9831, 10151, 9945
9845, 10165, 9961
9859, 10179, 9977
9873, 10193, 9993
9887, 10207, 10009
9901, 10221, 10025
9915, 10235, 10041
9930, 10250, 10058
9944, 10264, 10073
9958, 10278, 10089
9972, 10291, 10104
9986, 10305, 10119
10000, 10319, 10133
10014, 10332, 10148
10028, 10346, 10162
10042, 10359, 10175
10056, 10372, 10189
10070, 10386, 10202
10084, 10399, 10215
10098, 10412, 10227
10112, 10425, 10240
10126, 10438, 10252
10140, 10450, 10264
10154, 10463, 10276
10168, 10476, 10287
10182, 10489, 10299
10196, 10501, 10310
10209, 10514, 10321
10223, 10526, 10332
10237, 10539, 10343
10251, 10551, 10354
10265, 10564, 10364
10279, 10576, 10375
10293, 10588, 10385
10307, 10601, 10396
10321, 10613, 10406
10335, 10625, 10416
10349, 10638, 10426
10363, 10650, 10437
10377, 10662, 10447
10391, 10675, 10457
10405, 10687, 10467
10419, 10699, 10477
10433, 10712, 10488
10447, 10724, 10498
10461, 10737, 10508
10475, 10749, 10518
10489, 10762, 10529
10503, 10774, 10539
10517, 10787, 10550
10531, 10799, 10560
10545, 10812, 10571
10559, 10825, 10582
10573, 10837, 10593
10587, 10850, 10604
10601, 10863, 10615
10615, 10876, 10627
10629, 10889, 10638
10643, 10902, 10650
10657, 10916, 10662
10671, 10929, 10675
10685, 10942, 10687
10699, 10956, 10700
10713, 10970, 10713
10727, 10983, 10726
10741, 10997, 10739
10755, 11011, 10753
10769, 11025, 10767
10783, 11039, 10781
10797, 11054, 10795
10811, 11068, 10810
10826, 11083, 10826
10840, 11097, 10841
10854, 11112, 10856
10869, 11127, 10872
10883, 11142, 10888
10898, 11158, 10904
10913, 11173, 10920
10929, 11189, 10936
10944, 11205, 10953
10960, 11221, 10969
10976, 11237, 10985
10992, 11254, 11002
11008, 11270, 11019
11024, 11287, 11036
11041, 11303, 11052
11057, 11320, 11069
11074, 11337, 11086
11091, 11354, 11104
11108, 11371, 11121
11125, 11389, 11138
11142, 11406, 11155
11160, 11423, 11173
11177, 11441, 11190
11195, 11458, 11208
11212, 11476, 11225
11230, 11494, 11243
11247, 11511, 11260
11265, 11529, 11278
11283, 11547, 11296
11301, 11565, 11313
11319, 11583, 11331
11337, 11601, 11349
11355, 11618, 11367
11373, 11636, 11384
11391, 11654, 11402
11409, 11672, 11420
11427, 11690, 11438
11446, 11708, 11455
11464, 11726, 11473
11482, 11744, 11491
11500, 11762, 11508
11518, 11780, 11526
11536, 11798, 11544
11554, 11816, 11561
11572, 11833, 11579
11590, 11851, 11596
11608, 11869, 11614
11626, 11886, 11631
11643, 11904, 11649
11661, 11922, 11666
11679, 11939, 11683
11696, 11956, 11700
11714, 11973, 11717
11731, 11991, 11734
11748, 12008, 11751
11766, 12025, 11768
11783, 12041, 11785
11800, 12058, 11801
11816, 12075, 11818
11833, 12091, 11834
11850, 12108, 11850
11866, 12124, 11867
11882, 12140, 11883
11899, 12156, 11899
11915, 12172, 11915
11930, 12187, 11930
11946, 12203, 11946
11961, 12218, 11961
11977, 12233, 11977
11992, 12248, 11992
12007, 12263, 12008
12021, 12277, 12023
12036, 12292, 12038
12050, 12306, 12053
12065, 12320, 12068
12079, 12334, 12083
12093, 12348, 12098
12107, 12362, 12113
12121, 12376, 12128
12134, 12390, 12142
12148, 12403, 12157
12162, 12417, 12172
12175, 12430, 12186
12188, 12444, 12201
12202, 12457, 12215
12215, 12470, 12230
12228, 12483, 12244
12241, 12496, 12259
12254, 12509, 12273
12267, 12522, 12288
12280, 12536, 12302
12293, 12548, 12317
12306, 12561, 12331
12319, 12574, 12346
12332, 12587, 12360
12345, 12600, 12375
12358, 12613, 12389
12371, 12626, 12403
12384, 12639, 12418
12397, 12652, 12432
12410, 12665, 12447
12423, 12678, 12461
12436, 12692, 12476
12449, 12705, 12491
12462, 12718, 12505
12475, 12731, 12520
12489, 12745, 12535
12502, 12758, 12549
12516, 12772, 12564
12529, 12785, 12579
12543, 12799, 12594
12557, 12813, 12609
12570, 12827, 12624
12584, 12841, 12639
12598, 12855, 12654
12613, 12869, 12669
12627, 12884, 12685
12641, 12898, 12700
12656, 12913, 12716
12671, 12928, 12731
12686, 12943, 12747
12701, 12958, 12763
12716, 12973, 12778
12731, 12988, 12794
12747, 13004, 12810
12763, 13020, 12826
12779, 13036, 12843
12795, 13052, 12859
12812, 13069, 12876
12828, 13085, 12892
12845, 13102, 12909
12862, 13119, 12926
12879, 13136, 12943
12897, 13154, 12960
12915, 13172, 12977
12933, 13190, 12995
12951, 13208, 13012
12969, 13226, 13030
12988, 13245, 13048
13007, 13264, 13065
13025, 13282, 13083
13044, 13301, 13102
13064, 13321, 13120
13083, 13340, 13138
13102, 13359, 13156
13122, 13379, 13175
13141, 13398, 13193
13161, 13418, 13212
13181, 13438, 13230
13201, 13458, 13249
13221, 13478, 13268
13241, 13498, 13286
13261, 13518, 13305
13282, 13539, 13324
13302, 13559, 13343
13322, 13579, 13362
13342, 13599, 13380
13363, 13620, 13399
13383, 13640, 13418
13404, 13661, 13437
13424, 13681, 13456
13444, 13701, 13475
13465, 13722, 13494
13485, 13742, 13513
13505, 13762, 13531
13526, 13783, 13550
13546, 13803, 13569
13566, 13823, 13588
13586, 13843, 13606
13606, 13863, 13625
13626, 13883, 13644
13646, 13903, 13662
13666, 13923, 13681
13685, 13942, 13699
13705, 13962, 13717
13724, 13981, 13736
13744, 14001, 13754
13763, 14020, 13772
13782, 14039, 13790
13801, 14058, 13808
13820, 14077, 13825
13838, 14095, 13843
13856, 14113, 13861
13875, 14132, 13878
13893, 14150, 13895
13910, 14167, 13912
13928, 14185, 13929
13945, 14202, 13946
13962, 14219, 13963
13979, 14236, 13980
13996, 14253, 13996
14012, 14269, 14012
14029, 14286, 14029
14045, 14302, 14045
14061, 14318, 14061
14077, 14334, 14077
14093, 14350, 14093
14109, 14366, 14109
14125, 14382, 14125
14141, 14398, 14141
14157, 14414, 14157
14173, 14430, 14173
14189, 14446, 14189
14205, 14462, 14205
14221, 14478, 14221
14237, 14494, 14237
14253, 14510, 14253
14269, 14526, 14269
14285, 14542, 14285
14301, 14558, 14301
14317, 14574, 14317
14333, 14590, 14333
14349, 14606, 14349
14365, 14622, 14365
14381, 14638, 14381
14397, 14654, 14397
14413, 14670, 14413
14429, 14686, 14429
14445, 14702, 14445
14461, 14718, 14461
14477, 14734, 14477
14493, 14750, 14493
14509, 14766, 14509
14525, 14782, 14525
14541, 14798, 14541
14557, 14814, 14557
14573, 14830, 14573
14589, 14846, 14589
14605, 14862, 14605
14621, 14878, 14621
14637, 14894, 14637
14653, 14910, 14653
14669, 14926, 14669
14685, 14942, 14685
14701, 14958, 14701
14717, 14974, 14717
14733, 14990, 14733
14749, 15006, 14749
14765, 15022, 14765
14781, 15038, 14781
14797, 15054, 14797
14813, 15070, 14813
14829, 15086, 14829
14845, 15102, 14845
14861, 15118, 14861
14877, 15134, 14877
14893, 15150, 14893
14909, 15166, 14909
14925, 15182, 14925
14941, 15198, 14941
14957, 15214, 14957
14973, 15230, 14973
14989, 15246, 14989
15005, 15262, 15005
15021, 15278, 15021
15037, 15294, 15037
15054, 15311, 15054
15070, 15327, 15070
15086, 15343, 15086
15102, 15359, 15102
15118, 15375, 15118
15134, 15391, 15134
15150, 15407, 15150
15166, 15423, 15166
15182, 15439, 15182
15198, 15455, 15198
15214, 15471, 15214
15230, 15487, 15230
15246, 15503, 15246
15262, 15519, 15262
15278, 15535, 15278
15294, 15551, 15294
15310, 15567, 15310
15326, 15583, 15326
15342, 15599, 15342
15358, 15615, 15358
15374, 15631, 15374
15390, 15647, 15390
15406, 15663, 15406
15422, 15679, 15422
15438, 15695, 15438
15454, 15711, 15454
15470, 15727, 15470
15486, 15743, 15486
15502, 15759, 15502
15518, 15775, 15518
15534, 15791, 15534
15550, 15807, 15550
15566, 15823, 15566
15582, 15839, 15582
15598, 15855, 15598
15614, 15871, 15614
15630, 15887, 15630
15646, 15903, 15646
15662, 15919, 15662
15678, 15935, 15678
15694, 15951, 15694
15710, 15967, 15710
15726, 15983, 15726
15742, 15999, 15742
15758, 16015, 15758
15774, 16031, 15774
15790, 16047, 15790
15806, 16063, 15806
15822, 16079, 15822
15838, 16095, 15838
15854, 16111, 15854
15870, 16127, 15870
15886, 16143, 15886
15902, 16159, 15902
15918, 16175, 15918
15934, 16191, 15934
15950, 16207, 15950
15966, 16223, 15966
15982, 16239, 15982
15998, 16255, 15998
16014, 16271, 16014
16030, 16287, 16030
16046, 16303, 16046
16062, 16319, 16062
16079, 16336, 16079
16094, 16351, 16094
16110, 16367, 16110
16126, 16383, 16126
16142, 16399, 16142
16158, 16415, 16158
16174, 16430, 16174
16190, 16446, 16190
16205, 16461, 16205
16221, 16477, 16221
16237, 16492, 16237
16252, 16508, 16252
16268, 16523, 16268
16284, 16538, 16284
16299, 16553, 16299
16315, 16569, 16315
16330, 16584, 16330
16346, 16599, 16346
16361, 16614, 16361
16377, 16629, 16377
16392, 16644, 16392
16408, 16659, 16408
16423, 16674, 16423
16439, 16689, 16439
16454, 16704, 16454
16469, 16718, 16469
16485, 16733, 16485
16500, 16748, 16500
16515, 16763, 16515
16531, 16777, 16531
16546, 16792, 16546
16561, 16807, 16561
16577, 16822, 16577
16592, 16836, 16592
16607, 16851, 16607
16622, 16866, 16622
16638, 16881, 16638
16653, 16895, 16653
16668, 16910, 16668
16684, 16925, 16684
16699, 16939, 16699
16714, 16954, 16714
16730, 16969, 16730
16745, 16984, 16745
16760, 16998, 16760
16776, 17013, 16776
16791, 17028, 16791
16806, 17043, 16806
16822, 17057, 16822
16837, 17072, 16837
16853, 17087, 16853
16868, 17102, 16868
16883, 17117, 16883
16899, 17132, 16899
16914, 17147, 16914
16930, 17162, 16930
16945, 17177, 16945
16961, 17192, 16961
16976, 17207, 16976
16992, 17223, 16992
17008, 17238, 17008
17023, 17253, 17023
17039, 17269, 17039
17055, 17284, 17055
17071, 17300, 17071
17086, 17315, 17086
17102, 17330, 17102
17118, 17346, 17118
17134, 17361, 17134
17149, 17377, 17149
17165, 17392, 17165
17181, 17408, 17181
17197, 17423, 17197
17212, 17439, 17212
17228, 17454, 17228
17244, 17470, 17244
17260, 17485, 17260
17275, 17501, 17275
17291, 17516, 17291
17307, 17532, 17307
17323, 17547, 17323
17338, 17563, 17338
17354, 17578, 17354
17370, 17594, 17370
17386, 17609, 17386
